,Date,Close
172,2000-03-06,55.625
173,2000-03-07,54.54166793823242
174,2000-03-08,52.66666793823242
175,2000-03-09,54.08333206176758
176,2000-03-10,52.45833206176758
177,2000-03-13,53.375
178,2000-03-14,52.66666793823242
179,2000-03-15,55.41666793823242
180,2000-03-16,60.08333206176758
181,2000-03-17,60.66666793823242
182,2000-03-20,57.70833206176758
183,2000-03-21,61.33333206176758
184,2000-03-22,61.04166793823242
185,2000-03-23,65.66666412353516
186,2000-03-24,64.125
187,2000-03-27,63.125
188,2000-03-28,62.83333206176758
189,2000-03-29,60.25
190,2000-03-30,58.0
191,2000-03-31,58.125
192,2000-04-03,61.66666793823242
193,2000-04-04,57.83333206176758
194,2000-04-05,57.58333206176758
195,2000-04-06,58.29166793823242
196,2000-04-07,57.58333206176758
197,2000-04-10,58.75
198,2000-04-11,57.33333206176758
199,2000-04-12,57.875
200,2000-04-13,56.33333206176758
201,2000-04-14,52.58333206176758
202,2000-04-17,52.41666793823242
203,2000-04-18,53.66666793823242
204,2000-04-19,52.0
205,2000-04-20,51.54166793823242
206,2000-04-24,49.83333206176758
207,2000-04-25,52.04166793823242
208,2000-04-26,50.95833206176758
209,2000-04-27,49.25
210,2000-04-28,48.08333206176758
211,2000-05-01,49.16666793823242
212,2000-05-02,50.75
213,2000-05-03,49.5
214,2000-05-04,48.83333206176758
215,2000-05-05,48.125
216,2000-05-08,48.0
217,2000-05-09,47.25
218,2000-05-10,45.83333206176758
219,2000-05-11,46.66666793823242
220,2000-05-12,47.75
221,2000-05-15,49.75
222,2000-05-16,49.5
223,2000-05-17,49.33333206176758
224,2000-05-18,50.08333206176758
225,2000-05-19,48.33333206176758
226,2000-05-22,48.125
227,2000-05-23,48.75
228,2000-05-24,47.75
229,2000-05-25,46.83333206176758
230,2000-05-26,47.0
231,2000-05-30,49.0
232,2000-05-31,49.79166793823242
233,2000-06-01,51.41666793823242
234,2000-06-02,53.79166793823242
235,2000-06-05,52.91666793823242
236,2000-06-06,51.33333206176758
237,2000-06-07,51.25
238,2000-06-08,51.0
239,2000-06-09,48.875
240,2000-06-12,48.59375
241,2000-06-13,48.1875
242,2000-06-14,50.0625
243,2000-06-15,48.8125
244,2000-06-16,45.4375
245,2000-06-19,46.875
246,2000-06-20,47.9375
247,2000-06-21,47.0
248,2000-06-22,46.375
249,2000-06-23,46.875
250,2000-06-26,47.5625
251,2000-06-27,47.9375
252,2000-06-28,47.046875
253,2000-06-29,47.625
254,2000-06-30,46.0625
255,2000-07-03,47.5625
256,2000-07-05,47.75
257,2000-07-06,48.0
258,2000-07-07,50.0625
259,2000-07-10,49.75
260,2000-07-11,50.6875
261,2000-07-12,50.5625
262,2000-07-13,50.75
263,2000-07-14,52.5
264,2000-07-17,52.03125
265,2000-07-18,50.9375
266,2000-07-19,50.6875
267,2000-07-20,51.3125
268,2000-07-21,52.734375
269,2000-07-24,51.5625
270,2000-07-25,51.25
271,2000-07-26,49.375
272,2000-07-27,49.875
273,2000-07-28,48.375
274,2000-07-31,49.8125
275,2000-08-01,51.625
276,2000-08-02,51.4375
277,2000-08-03,50.25
278,2000-08-04,52.4375
279,2000-08-07,53.5625
280,2000-08-08,53.5
281,2000-08-09,52.3125
282,2000-08-10,51.875
283,2000-08-11,52.0
284,2000-08-14,52.75
285,2000-08-15,51.8125
286,2000-08-16,50.375
287,2000-08-17,50.6875
288,2000-08-18,50.75
289,2000-08-21,50.9375
290,2000-08-22,52.75
291,2000-08-23,54.3125
292,2000-08-24,53.25
293,2000-08-25,52.0625
294,2000-08-28,52.6875
295,2000-08-29,51.875
296,2000-08-30,53.25
297,2000-08-31,55.875
298,2000-09-01,56.3125
299,2000-09-05,57.125
300,2000-09-06,56.0
301,2000-09-07,57.25
302,2000-09-08,57.8125
303,2000-09-11,57.5
304,2000-09-12,52.8125
305,2000-09-13,50.6875
306,2000-09-14,50.0
307,2000-09-15,49.125
308,2000-09-18,46.5625
309,2000-09-19,46.875
310,2000-09-20,46.5
311,2000-09-21,44.625
312,2000-09-22,47.25
313,2000-09-25,47.0
314,2000-09-26,46.0625
315,2000-09-27,45.5
316,2000-09-28,46.875
317,2000-09-29,46.1875
318,2000-10-02,47.5
319,2000-10-03,46.75
320,2000-10-04,45.5625
321,2000-10-05,44.4375
322,2000-10-06,42.875
323,2000-10-09,42.0625
324,2000-10-10,40.8125
325,2000-10-11,40.6875
326,2000-10-12,37.8125
327,2000-10-13,39.6875
328,2000-10-16,39.5625
329,2000-10-17,37.9375
330,2000-10-18,36.875
331,2000-10-19,38.9375
332,2000-10-20,38.375
333,2000-10-23,38.375
334,2000-10-24,40.0625
335,2000-10-25,40.0
336,2000-10-26,40.0
337,2000-10-27,42.6875
338,2000-10-30,43.75
339,2000-10-31,45.5
340,2000-11-01,45.6875
341,2000-11-02,45.5
342,2000-11-03,44.4375
343,2000-11-06,45.5
344,2000-11-07,44.9375
345,2000-11-08,43.5625
346,2000-11-09,44.125
347,2000-11-10,42.8125
348,2000-11-13,42.125
349,2000-11-14,42.5625
350,2000-11-15,40.75
351,2000-11-16,40.875
352,2000-11-17,39.625
353,2000-11-20,38.5625
354,2000-11-21,38.6875
355,2000-11-22,37.4375
356,2000-11-24,39.125
357,2000-11-27,39.375
358,2000-11-28,38.0
359,2000-11-29,37.9375
360,2000-11-30,36.875
361,2000-12-01,37.3125
362,2000-12-04,37.9375
363,2000-12-05,41.3125
364,2000-12-06,40.0625
365,2000-12-07,39.1875
366,2000-12-08,40.0
367,2000-12-11,42.5
368,2000-12-12,43.0
369,2000-12-13,44.5
370,2000-12-14,42.875
371,2000-12-15,43.9375
372,2000-12-18,45.375
373,2000-12-19,44.8125
374,2000-12-20,43.5
375,2000-12-21,45.1875
376,2000-12-22,45.625
377,2000-12-26,45.75
378,2000-12-27,46.375
379,2000-12-28,46.9375
380,2000-12-29,45.4375
381,2001-01-02,44.0
382,2001-01-03,50.625
383,2001-01-04,52.0
384,2001-01-05,48.9375
385,2001-01-08,49.25
386,2001-01-09,48.6875
387,2001-01-10,50.9375
388,2001-01-11,54.125
389,2001-01-12,53.3125
390,2001-01-16,53.1875
391,2001-01-17,53.0
392,2001-01-18,51.4375
393,2001-01-19,50.5625
394,2001-01-22,50.875
395,2001-01-23,51.6875
396,2001-01-24,53.25
397,2001-01-25,53.0625
398,2001-01-26,54.1875
399,2001-01-29,55.119998931884766
400,2001-01-30,55.97999954223633
401,2001-01-31,54.9900016784668
402,2001-02-01,55.849998474121094
403,2001-02-02,54.63999938964844
404,2001-02-05,54.599998474121094
405,2001-02-06,52.279998779296875
406,2001-02-07,52.33000183105469
407,2001-02-08,51.68000030517578
408,2001-02-09,51.95000076293945
409,2001-02-12,52.54999923706055
410,2001-02-13,51.13999938964844
411,2001-02-14,51.189998626708984
412,2001-02-15,51.11000061035156
413,2001-02-16,51.9900016784668
414,2001-02-20,49.95000076293945
415,2001-02-21,47.349998474121094
416,2001-02-22,48.29999923706055
417,2001-02-23,47.04999923706055
418,2001-02-26,48.54999923706055
419,2001-02-27,47.599998474121094
420,2001-02-28,46.65999984741211
421,2001-03-01,46.11000061035156
422,2001-03-02,45.79999923706055
423,2001-03-05,46.7599983215332
424,2001-03-06,47.959999084472656
425,2001-03-07,50.25
426,2001-03-08,50.2400016784668
427,2001-03-09,48.95000076293945
428,2001-03-12,45.4900016784668
429,2001-03-13,47.400001525878906
430,2001-03-14,43.75
431,2001-03-15,45.2599983215332
432,2001-03-16,44.58000183105469
433,2001-03-19,45.150001525878906
434,2001-03-20,42.59000015258789
435,2001-03-21,40.20000076293945
436,2001-03-22,38.90999984741211
437,2001-03-23,41.709999084472656
438,2001-03-26,42.11000061035156
439,2001-03-27,43.36000061035156
440,2001-03-28,42.54999923706055
441,2001-03-29,43.0
442,2001-03-30,44.900001525878906
443,2001-04-02,44.599998474121094
444,2001-04-03,41.599998474121094
445,2001-04-04,40.4900016784668
446,2001-04-05,42.5
447,2001-04-06,40.38999938964844
448,2001-04-09,40.41999816894531
449,2001-04-10,43.29999923706055
450,2001-04-11,44.7400016784668
451,2001-04-12,45.369998931884766
452,2001-04-16,45.5
453,2001-04-17,45.369998931884766
454,2001-04-18,49.099998474121094
455,2001-04-19,48.79999923706055
456,2001-04-20,47.79999923706055
457,2001-04-23,47.29999923706055
458,2001-04-24,47.400001525878906
459,2001-04-25,47.47999954223633
460,2001-04-26,48.5
461,2001-04-27,49.849998474121094
462,2001-04-30,47.97999954223633
463,2001-05-01,48.72999954223633
464,2001-05-02,49.56999969482422
465,2001-05-03,49.0
466,2001-05-04,50.599998474121094
467,2001-05-07,49.20000076293945
468,2001-05-08,47.75
469,2001-05-09,47.25
470,2001-05-10,47.5099983215332
471,2001-05-11,46.439998626708984
472,2001-05-14,47.63999938964844
473,2001-05-15,47.279998779296875
474,2001-05-16,48.310001373291016
475,2001-05-17,48.189998626708984
476,2001-05-18,48.15999984741211
477,2001-05-21,49.43000030517578
478,2001-05-22,50.02000045776367
479,2001-05-23,48.91999816894531
480,2001-05-24,49.34000015258789
481,2001-05-25,48.70000076293945
482,2001-05-29,49.33000183105469
483,2001-05-30,48.619998931884766
484,2001-05-31,49.150001525878906
485,2001-06-01,48.88999938964844
486,2001-06-04,49.5
487,2001-06-05,48.5
488,2001-06-06,46.84000015258789
489,2001-06-07,45.630001068115234
490,2001-06-08,44.20000076293945
491,2001-06-11,44.18000030517578
492,2001-06-12,43.4900016784668
493,2001-06-13,43.900001525878906
494,2001-06-14,43.59000015258789
495,2001-06-15,44.900001525878906
496,2001-06-18,44.310001373291016
497,2001-06-19,44.52000045776367
498,2001-06-20,45.599998474121094
499,2001-06-21,47.119998931884766
500,2001-06-22,45.900001525878906
501,2001-06-25,45.81999969482422
502,2001-06-26,44.68000030517578
503,2001-06-27,44.02000045776367
504,2001-06-28,45.0
505,2001-06-29,44.470001220703125
506,2001-07-02,45.79999923706055
507,2001-07-03,45.650001525878906
508,2001-07-05,45.529998779296875
509,2001-07-06,44.5099983215332
510,2001-07-09,43.9900016784668
511,2001-07-10,42.0099983215332
512,2001-07-11,42.04999923706055
513,2001-07-12,42.540000915527344
514,2001-07-13,42.54999923706055
515,2001-07-16,41.20000076293945
516,2001-07-17,42.29999923706055
517,2001-07-18,43.58000183105469
518,2001-07-19,43.70000076293945
519,2001-07-20,43.400001525878906
520,2001-07-23,43.0099983215332
521,2001-07-24,42.68000030517578
522,2001-07-25,42.900001525878906
523,2001-07-26,43.2400016784668
524,2001-07-27,44.209999084472656
525,2001-07-30,43.810001373291016
526,2001-07-31,43.29999923706055
527,2001-08-01,43.5
528,2001-08-02,43.5
529,2001-08-03,43.31999969482422
530,2001-08-06,42.7599983215332
531,2001-08-07,42.77000045776367
532,2001-08-08,42.08000183105469
533,2001-08-09,41.900001525878906
534,2001-08-10,42.25
535,2001-08-13,42.119998931884766
536,2001-08-14,42.25
537,2001-08-15,42.150001525878906
538,2001-08-16,42.18000030517578
539,2001-08-17,41.47999954223633
540,2001-08-20,41.09000015258789
541,2001-08-21,40.40999984741211
542,2001-08-22,41.20000076293945
543,2001-08-23,40.720001220703125
544,2001-08-24,40.93000030517578
545,2001-08-27,41.099998474121094
546,2001-08-28,40.4900016784668
547,2001-08-29,39.56999969482422
548,2001-08-30,39.2400016784668
549,2001-08-31,39.400001525878906
550,2001-09-04,39.83000183105469
551,2001-09-05,38.349998474121094
552,2001-09-06,36.939998626708984
553,2001-09-07,37.0
554,2001-09-10,37.2599983215332
555,2001-09-17,35.25
556,2001-09-18,34.84000015258789
557,2001-09-19,34.11000061035156
558,2001-09-20,31.559999465942383
559,2001-09-21,30.81999969482422
560,2001-09-24,32.58000183105469
561,2001-09-25,33.25
562,2001-09-26,32.59000015258789
563,2001-09-27,33.119998931884766
564,2001-09-28,34.150001525878906
565,2001-10-01,34.0
566,2001-10-02,34.9900016784668
567,2001-10-03,34.66999816894531
568,2001-10-04,34.15999984741211
569,2001-10-05,33.40999984741211
570,2001-10-08,32.439998626708984
571,2001-10-09,32.95000076293945
572,2001-10-10,33.38999938964844
573,2001-10-11,33.41999816894531
574,2001-10-12,32.88999938964844
575,2001-10-15,33.54999923706055
576,2001-10-16,33.939998626708984
577,2001-10-17,34.599998474121094
578,2001-10-18,34.13999938964844
579,2001-10-19,33.869998931884766
580,2001-10-22,35.310001373291016
581,2001-10-23,35.7599983215332
582,2001-10-24,36.220001220703125
583,2001-10-25,37.47999954223633
584,2001-10-26,37.54999923706055
585,2001-10-29,35.709999084472656
586,2001-10-30,35.5099983215332
587,2001-10-31,35.36000061035156
588,2001-11-01,36.34000015258789
589,2001-11-02,36.040000915527344
590,2001-11-05,36.36000061035156
591,2001-11-06,37.540000915527344
592,2001-11-07,38.59000015258789
593,2001-11-08,38.79999923706055
594,2001-11-09,39.04999923706055
595,2001-11-12,38.79999923706055
596,2001-11-13,39.349998474121094
597,2001-11-14,39.650001525878906
598,2001-11-15,39.54999923706055
599,2001-11-16,39.40999984741211
600,2001-11-19,40.099998474121094
601,2001-11-20,39.400001525878906
602,2001-11-21,38.84000015258789
603,2001-11-23,39.38999938964844
604,2001-11-26,39.4900016784668
605,2001-11-27,39.79999923706055
606,2001-11-28,37.5
607,2001-11-29,38.060001373291016
608,2001-11-30,37.720001220703125
609,2001-12-03,36.54999923706055
610,2001-12-04,37.220001220703125
611,2001-12-05,39.02000045776367
612,2001-12-06,40.380001068115234
613,2001-12-07,39.77000045776367
614,2001-12-10,38.68000030517578
615,2001-12-11,38.5
616,2001-12-12,38.369998931884766
617,2001-12-13,37.09000015258789
618,2001-12-14,36.040000915527344
619,2001-12-17,36.70000076293945
620,2001-12-18,37.189998626708984
621,2001-12-19,38.0
622,2001-12-20,36.52000045776367
623,2001-12-21,35.75
624,2001-12-24,36.040000915527344
625,2001-12-26,36.310001373291016
626,2001-12-27,36.31999969482422
627,2001-12-28,36.54999923706055
628,2001-12-31,36.349998474121094
629,2002-01-02,36.349998474121094
630,2002-01-03,37.31999969482422
631,2002-01-04,39.0
632,2002-01-07,38.900001525878906
633,2002-01-08,38.599998474121094
634,2002-01-09,38.709999084472656
635,2002-01-10,39.13999938964844
636,2002-01-11,38.34000015258789
637,2002-01-14,37.310001373291016
638,2002-01-15,37.869998931884766
639,2002-01-16,36.5099983215332
640,2002-01-17,36.849998474121094
641,2002-01-18,35.90999984741211
642,2002-01-22,35.7599983215332
643,2002-01-23,35.75
644,2002-01-24,35.900001525878906
645,2002-01-25,34.9900016784668
646,2002-01-28,34.310001373291016
647,2002-01-29,32.04999923706055
648,2002-01-30,33.060001373291016
649,2002-01-31,34.04999923706055
650,2002-02-01,32.15999984741211
651,2002-02-04,30.559999465942383
652,2002-02-05,29.020000457763672
653,2002-02-06,29.440000534057617
654,2002-02-07,30.06999969482422
655,2002-02-08,31.1200008392334
656,2002-02-11,31.84000015258789
657,2002-02-12,31.489999771118164
658,2002-02-13,30.25
659,2002-02-14,30.209999084472656
660,2002-02-15,30.049999237060547
661,2002-02-19,29.030000686645508
662,2002-02-20,29.40999984741211
663,2002-02-21,29.139999389648438
664,2002-02-22,28.190000534057617
665,2002-02-25,29.0
666,2002-02-26,28.959999084472656
667,2002-02-27,28.959999084472656
668,2002-02-28,29.25
669,2002-03-01,29.65999984741211
670,2002-03-04,32.5
671,2002-03-05,32.5099983215332
672,2002-03-06,34.04999923706055
673,2002-03-07,34.04999923706055
674,2002-03-08,34.7400016784668
675,2002-03-11,36.29999923706055
676,2002-03-12,36.25
677,2002-03-13,35.369998931884766
678,2002-03-14,35.11000061035156
679,2002-03-15,36.0099983215332
680,2002-03-18,35.34000015258789
681,2002-03-19,36.09000015258789
682,2002-03-20,35.189998626708984
683,2002-03-21,34.790000915527344
684,2002-03-22,35.20000076293945
685,2002-03-25,34.95000076293945
686,2002-03-26,35.150001525878906
687,2002-03-27,35.5
688,2002-03-28,35.650001525878906
689,2002-04-01,35.61000061035156
690,2002-04-02,35.310001373291016
691,2002-04-03,35.0099983215332
692,2002-04-04,34.439998626708984
693,2002-04-05,34.86000061035156
694,2002-04-08,34.97999954223633
695,2002-04-09,35.189998626708984
696,2002-04-10,35.040000915527344
697,2002-04-11,33.459999084472656
698,2002-04-12,34.279998779296875
699,2002-04-15,34.400001525878906
700,2002-04-16,35.380001068115234
701,2002-04-17,37.27000045776367
702,2002-04-18,37.2599983215332
703,2002-04-19,37.7599983215332
704,2002-04-22,36.599998474121094
705,2002-04-23,36.599998474121094
706,2002-04-24,35.88999938964844
707,2002-04-25,35.029998779296875
708,2002-04-26,34.9900016784668
709,2002-04-29,34.34000015258789
710,2002-04-30,35.099998474121094
711,2002-05-01,35.5
712,2002-05-02,36.25
713,2002-05-03,35.68000030517578
714,2002-05-06,34.400001525878906
715,2002-05-07,34.630001068115234
716,2002-05-08,36.90999984741211
717,2002-05-09,35.77000045776367
718,2002-05-10,35.08000183105469
719,2002-05-13,36.34000015258789
720,2002-05-14,37.59000015258789
721,2002-05-15,36.959999084472656
722,2002-05-16,37.83000183105469
723,2002-05-17,38.099998474121094
724,2002-05-20,37.459999084472656
725,2002-05-21,37.52000045776367
726,2002-05-22,37.560001373291016
727,2002-05-23,38.369998931884766
728,2002-05-24,37.79999923706055
729,2002-05-28,37.20000076293945
730,2002-05-29,36.970001220703125
731,2002-05-30,36.0099983215332
732,2002-05-31,35.95000076293945
733,2002-06-03,34.65999984741211
734,2002-06-04,34.650001525878906
735,2002-06-05,34.70000076293945
736,2002-06-06,33.689998626708984
737,2002-06-07,33.689998626708984
738,2002-06-10,33.880001068115234
739,2002-06-11,32.93000030517578
740,2002-06-12,33.16999816894531
741,2002-06-13,32.65999984741211
742,2002-06-14,33.0
743,2002-06-17,35.47999954223633
744,2002-06-18,35.02000045776367
745,2002-06-19,34.61000061035156
746,2002-06-20,33.380001068115234
747,2002-06-21,32.9900016784668
748,2002-06-24,33.18000030517578
749,2002-06-25,32.93000030517578
750,2002-06-26,31.489999771118164
751,2002-06-27,32.720001220703125
752,2002-06-28,33.91999816894531
753,2002-07-01,31.360000610351562
754,2002-07-02,31.229999542236328
755,2002-07-03,30.950000762939453
756,2002-07-05,32.59000015258789
757,2002-07-08,32.279998779296875
758,2002-07-09,31.270000457763672
759,2002-07-10,30.149999618530273
760,2002-07-11,30.56999969482422
761,2002-07-12,30.209999084472656
762,2002-07-15,30.079999923706055
763,2002-07-16,28.5
764,2002-07-17,28.139999389648438
765,2002-07-18,27.200000762939453
766,2002-07-19,26.100000381469727
767,2002-07-22,24.520000457763672
768,2002-07-23,20.079999923706055
769,2002-07-24,23.299999237060547
770,2002-07-25,22.350000381469727
771,2002-07-26,22.25
772,2002-07-29,25.100000381469727
773,2002-07-30,24.889999389648438
774,2002-07-31,24.959999084472656
775,2002-08-01,25.020000457763672
776,2002-08-02,23.850000381469727
777,2002-08-05,22.350000381469727
778,2002-08-06,23.649999618530273
779,2002-08-07,24.040000915527344
780,2002-08-08,26.3799991607666
781,2002-08-09,26.350000381469727
782,2002-08-12,25.459999084472656
783,2002-08-13,24.399999618530273
784,2002-08-14,25.139999389648438
785,2002-08-15,24.790000915527344
786,2002-08-16,24.860000610351562
787,2002-08-19,27.209999084472656
788,2002-08-20,26.540000915527344
789,2002-08-21,26.8799991607666
790,2002-08-22,26.690000534057617
791,2002-08-23,25.709999084472656
792,2002-08-26,26.489999771118164
793,2002-08-27,26.75
794,2002-08-28,26.280000686645508
795,2002-08-29,26.600000381469727
796,2002-08-30,26.399999618530273
797,2002-09-03,24.75
798,2002-09-04,25.389999389648438
799,2002-09-05,24.100000381469727
800,2002-09-06,23.90999984741211
801,2002-09-09,23.59000015258789
802,2002-09-10,23.149999618530273
803,2002-09-11,22.979999542236328
804,2002-09-12,22.010000228881836
805,2002-09-13,22.040000915527344
806,2002-09-16,21.709999084472656
807,2002-09-17,21.549999237060547
808,2002-09-18,20.440000534057617
809,2002-09-19,19.8700008392334
810,2002-09-20,20.18000030517578
811,2002-09-23,19.25
812,2002-09-24,18.639999389648438
813,2002-09-25,18.889999389648438
814,2002-09-26,19.270000457763672
815,2002-09-27,18.34000015258789
816,2002-09-30,18.989999771118164
817,2002-10-01,19.739999771118164
818,2002-10-02,18.25
819,2002-10-03,17.6200008392334
820,2002-10-04,16.540000915527344
821,2002-10-07,16.770000457763672
822,2002-10-08,16.600000381469727
823,2002-10-09,15.449999809265137
824,2002-10-10,15.949999809265137
825,2002-10-11,17.190000534057617
826,2002-10-14,16.8799991607666
827,2002-10-15,18.610000610351562
828,2002-10-16,18.290000915527344
829,2002-10-17,18.790000915527344
830,2002-10-18,18.969999313354492
831,2002-10-21,20.270000457763672
832,2002-10-22,19.90999984741211
833,2002-10-23,19.770000457763672
834,2002-10-24,19.700000762939453
835,2002-10-25,20.3700008392334
836,2002-10-28,21.25
837,2002-10-29,20.459999084472656
838,2002-10-30,21.049999237060547
839,2002-10-31,20.75
840,2002-11-01,21.520000457763672
841,2002-11-04,22.010000228881836
842,2002-11-05,22.469999313354492
843,2002-11-06,22.059999465942383
844,2002-11-07,20.600000381469727
845,2002-11-08,20.200000762939453
846,2002-11-11,20.420000076293945
847,2002-11-12,20.540000915527344
848,2002-11-13,20.950000762939453
849,2002-11-14,21.920000076293945
850,2002-11-15,22.09000015258789
851,2002-11-18,21.889999389648438
852,2002-11-19,21.950000762939453
853,2002-11-20,23.719999313354492
854,2002-11-21,24.889999389648438
855,2002-11-22,24.989999771118164
856,2002-11-25,24.950000762939453
857,2002-11-26,24.190000534057617
858,2002-11-27,25.190000534057617
859,2002-11-29,25.170000076293945
860,2002-12-02,25.219999313354492
861,2002-12-03,24.610000610351562
862,2002-12-04,24.700000762939453
863,2002-12-05,23.610000610351562
864,2002-12-06,24.43000030517578
865,2002-12-09,23.260000228881836
866,2002-12-10,24.149999618530273
867,2002-12-11,24.09000015258789
868,2002-12-12,24.149999618530273
869,2002-12-13,23.6200008392334
870,2002-12-16,24.799999237060547
871,2002-12-17,25.020000457763672
872,2002-12-18,24.0
873,2002-12-19,23.329999923706055
874,2002-12-20,24.8700008392334
875,2002-12-23,24.709999084472656
876,2002-12-24,24.200000762939453
877,2002-12-26,24.450000762939453
878,2002-12-27,23.799999237060547
879,2002-12-30,23.989999771118164
880,2002-12-31,24.0
881,2003-01-02,25.440000534057617
882,2003-01-03,25.940000534057617
883,2003-01-06,27.979999542236328
